date,time,temperature,dewpoint,humidity,wind_speed,wind_gust_speed,wind_dir_degrees,wind_dir,pressure,windchill,heatindex,precip,precip_rate,precip_1hr,precip_today,solarradiation,uv_index,temperature_indoor,humidity_indoor,software_type,event,conditions
2019-02-17,23:39:51,-8.8,-10.6,87,0,0,82,East,1010,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,00:14:45,-9.4,-10.9,89,1.1,3.5,266,West,1010.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,00:49:41,-10.4,-11.7,90,3.2,3.5,240,WSW,1010.7,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,01:24:53,-11.2,-12.5,90,2.6,5.5,219,SW,1011.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,01:59:51,-12.1,-13.4,90,4.7,5.5,213,SSW,1011.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,02:34:47,-12.4,-13.9,89,4,9.3,226,SW,1011.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,03:09:43,-12.9,-14.4,89,0,0,225,SW,1011.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,03:44:53,-13.3,-14.8,89,2.9,5.5,224,SW,1011.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,04:19:51,-13.6,-15.1,89,0,0,240,WSW,1011.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,04:54:47,-13.5,-15,89,3.2,5.5,237,WSW,1011.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,05:29:43,-13.8,-15.3,89,2.1,3.5,217,SW,1011.7,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,06:04:53,-14.4,-15.9,89,0,0,207,SSW,1011.7,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,06:39:52,-14.8,-16.4,88,0,0,211,SSW,1012.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,07:14:45,-14.9,-16.5,88,0,0,183,South,1012.1,,,0,0,0,0,21.65,0,,AMBWeatherV3.0.3,,
2019-02-18,07:49:44,-14.6,-16.4,87,2.9,7.2,248,WSW,1012.1,,,0,0,0,0,47.22,0,,AMBWeatherV3.0.3,,
2019-02-18,08:24:39,-14.6,-16.4,87,4,7.2,235,SW,1012.4,,,0,0,0,0,67.65,0,,AMBWeatherV3.0.3,,
2019-02-18,08:59:52,-13.7,-15.8,84,0,0,219,SW,1012.4,,,0,0,0,0,85.39,1,,AMBWeatherV3.0.3,,
2019-02-18,09:34:48,-13.5,-15.7,84,1.1,1.8,222,SW,1012.1,,,0,0,0,0,107.9,1,,AMBWeatherV3.0.3,,
2019-02-18,10:09:44,-12.9,-15.2,83,1.8,3.5,241,WSW,1012.1,,,0,0,0,0,113.65,1,,AMBWeatherV3.0.3,,
2019-02-18,10:44:39,-11.5,-14.1,81,0,0,203,SSW,1012.1,,,0,0,0,0,149.98,1,,AMBWeatherV3.0.3,,
2019-02-18,11:19:52,-10.3,-14.6,71,5,7.2,209,SSW,1011.4,-13.2,,0,0,0,0,534.36,6,,AMBWeatherV3.0.3,,
2019-02-18,11:54:48,-9.4,-13.6,72,5.8,7.2,248,WSW,1011.1,-12.7,,0,0,0,0,286.27,3,,AMBWeatherV3.0.3,,
2019-02-18,12:29:47,-10.6,-14.2,75,6.1,9.3,233,SW,1010.7,-14.3,,0,0,0,0,243.69,2,,AMBWeatherV3.0.3,,
2019-02-18,13:04:53,-9.6,-13.4,74,3.5,3.5,223,SW,1010,,,0,0,0,0,220.69,2,,AMBWeatherV3.0.3,,
2019-02-18,13:39:41,-9.1,-13.3,72,2.9,5.5,223,SW,1010,,,0,0,0,0,318.81,3,,AMBWeatherV3.0.3,,
2019-02-18,14:14:48,-10.4,-13.2,80,1.1,1.8,216,SW,1010,,,0,0,0,0,156.1,1,,AMBWeatherV3.0.3,,
2019-02-18,14:49:44,-10.9,-13.6,81,3.5,7.2,238,WSW,1009.7,,,0,0,0,0,119.27,1,,AMBWeatherV3.0.3,,
2019-02-18,15:24:39,-11.5,-14.1,81,2.9,5.5,218,SW,1010,,,0,0,0,0,101.41,1,,AMBWeatherV3.0.3,,
2019-02-18,15:59:41,-11.9,-14.3,83,6.4,7.2,227,SW,1010,-15.9,,0,0,0,0,74.99,0,,AMBWeatherV3.0.3,,
2019-02-18,16:34:48,-12.2,-14.4,84,3.5,7.2,231,SW,1010,,,0,0,0,0,32.42,0,,AMBWeatherV3.0.3,,
2019-02-18,17:09:42,-12.7,-14.7,85,0.3,1.8,222,SW,1010,,,0,0,0,0,10.39,0,,AMBWeatherV3.0.3,,
2019-02-18,17:44:39,-13.2,-15,87,0,0,221,SW,1010.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,18:19:52,-13.5,-15.3,87,2.1,3.5,229,SW,1010,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,18:54:46,-13.7,-15.5,87,3.2,5.5,231,SW,1010.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,19:29:42,-13.8,-15.5,88,2.9,3.5,224,SW,1010.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,20:04:54,-13.8,-15.5,88,1.8,3.5,240,WSW,1010.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,20:39:50,-14.1,-15.8,88,1.4,1.8,226,SW,1010,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,21:14:48,-13.9,-15.6,88,2.1,3.5,226,SW,1010,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,21:49:44,-14.3,-15.8,89,1.4,1.8,203,SSW,1010,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,22:24:39,-14.2,-15.7,89,2.6,3.5,216,SW,1009.7,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,22:59:50,-14.2,-15.7,89,0,0,225,SW,1009.7,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-18,23:34:46,-14.3,-15.8,89,1.8,3.5,237,WSW,1009.7,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,00:09:43,-14.2,-15.7,89,0,0,220,SW,1009.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,00:44:55,-14.1,-15.4,90,1.4,3.5,217,SW,1009,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,01:19:51,-14.1,-15.4,90,1.4,3.5,237,WSW,1008.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,01:54:49,-14.2,-15.7,89,1.1,1.8,220,SW,1008.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,02:29:45,-14.3,-15.8,89,0,0,217,SW,1007.7,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,03:04:39,-14.1,-15.6,89,0,0,231,SW,1007.3,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,03:39:39,-14,-15.5,89,0,0,240,WSW,1007.3,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,04:14:47,-13.8,-15.1,90,0,0,230,SW,1007,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,04:49:43,-13.8,-15.1,90,0,0,230,SW,1006.7,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,05:24:39,-13.7,-15.2,89,0,0,230,SW,1006.7,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,05:59:51,-13.7,-15.2,89,0,0,230,SW,1006.3,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,06:34:39,-13.5,-14.7,91,0,0,226,SW,1006,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,07:09:46,-13.5,-14.8,90,0.6,1.8,223,SW,1006,,,0,0,0,0,2.57,0,,AMBWeatherV3.0.3,,
2019-02-19,07:44:39,-13.5,-15,89,0,0,224,SW,1006,,,0,0,0,0,16.88,0,,AMBWeatherV3.0.3,,
2019-02-19,08:19:51,-13,-14.7,88,0,0,227,SW,1006,,,0,0,0,0,39.39,0,,AMBWeatherV3.0.3,,
2019-02-19,08:54:50,-13,-15.2,84,2.1,3.5,215,SW,1005.6,,,0,0,0,0,85.02,1,,AMBWeatherV3.0.3,,
2019-02-19,09:29:46,-10.9,-14.5,75,0,0,211,SSW,1005,,,0,0,0,0,133.95,1,,AMBWeatherV3.0.3,,
2019-02-19,10:04:39,-10,-14.1,72,0,0,206,SSW,1004.3,,,0,0,0,0,173.47,2,,AMBWeatherV3.0.3,,
2019-02-19,10:39:51,-8.2,-13.8,64,1.4,1.8,224,SW,1003.9,,,0,0,0,0,254.58,2,,AMBWeatherV3.0.3,,
2019-02-19,11:14:50,-9.9,-14.4,70,1.4,1.8,207,SSW,1003.9,,,0,0,0,0,169.07,1,,AMBWeatherV3.0.3,,
2019-02-19,11:49:46,-9.3,-13.8,70,0,0,222,SW,1003.3,,,0,0,0,0,164.29,1,,AMBWeatherV3.0.3,,
2019-02-19,12:24:39,-8.5,-13,70,0,0,223,SW,1002.9,,,0,0,0,0,173.47,2,,AMBWeatherV3.0.3,,
2019-02-19,12:59:51,-9.3,-13.6,71,0.6,1.8,211,SSW,1002.3,,,0,0,0,0,131.88,1,,AMBWeatherV3.0.3,,
2019-02-19,13:34:50,-8.3,-13.4,67,0.3,1.8,233,SW,1001.6,,,0,0,0,0,115.36,1,,AMBWeatherV3.0.3,,
2019-02-19,14:09:46,-7.7,-12.8,67,0,0,237,WSW,1001.2,,,0,0,0,0,174.81,2,,AMBWeatherV3.0.3,,
2019-02-19,14:44:39,-7.9,-12.8,68,2.1,3.5,222,SW,1001.2,,,0,0,0,0,122.34,1,,AMBWeatherV3.0.3,,
2019-02-19,15:19:51,-7.5,-12.4,68,0,0,224,SW,1000.9,,,0,0,0,0,81.1,0,,AMBWeatherV3.0.3,,
2019-02-19,15:54:50,-7.5,-12.4,68,0,0,224,SW,1000.9,,,0,0,0,0,40.73,0,,AMBWeatherV3.0.3,,
2019-02-19,16:29:46,-8.5,-12.3,74,0,0,238,WSW,1000.9,,,0,0,0,0,22.87,0,,AMBWeatherV3.0.3,,
2019-02-19,17:04:40,-9.3,-12.1,80,0,0,237,WSW,1000.9,,,0,0,0,0,6.85,0,,AMBWeatherV3.0.3,,
2019-02-19,17:39:51,-9.5,-11.5,85,0,0,226,SW,1000.9,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,18:14:50,-9.7,-11.5,87,1.1,1.8,94,East,1001.2,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,18:49:45,-9.8,-11.5,88,1.4,1.8,66,ENE,1013.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,19:24:39,-10,-11.8,87,0,0,82,East,1012.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,19:59:51,-10.1,-12.1,85,3.2,5.5,18,NNE,1012.8,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,20:34:47,-10.1,-12.5,83,2.1,3.5,78,ENE,1012.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,21:09:43,-10.3,-12.5,84,3.5,5.5,82,East,1012.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,21:44:39,-10.3,-12.9,82,2.1,3.5,66,ENE,1012.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,22:19:51,-10.5,-13,82,1.4,1.8,81,East,1012.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,22:54:50,-10.2,-13.3,78,0.3,1.8,79,East,1012.1,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
2019-02-19,23:29:46,-12.2,-13.9,88,0,0,140,SE,1011.4,,,0,0,0,0,0,0,,AMBWeatherV3.0.3,,
